Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length
1626770912.221844,ae:b5:bf:a5:03:e2,6,4,ad0113ffff000000000000000000000000000000000000000000,00000a82004000000001,0050f208002700,,02040b16,0c1218243048606c,92f99133faff6203faff6203,02000c,165
1623420938.814164,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418536.567171,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403224.413561,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420313.88438,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403123.759951,40:f3:08:d8:f3:08,1,6,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420153.137792,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1626774509.2577,06:6b:97:1c:b5:a5,1,2,ad0113ffff000000000000000000000000000000000000000000,00000a82004000000001,0050f208002700,,02040b16,0c1218243048606c,92f99133faff6203faff6203,020009,165
1623403269.653574,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420993.852155,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623405083.878622,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625072967.445125,0a:76:fa:e9:85:07,1,3,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,143
1623405323.724153,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418273.095192,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402737.754584,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403324.296678,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404764.019876,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623405099.59536,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404888.760379,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420999.076544,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403109.111922,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623405059.454067,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403729.098039,40:f3:08:d8:f3:08,6,6,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,153
1623420503.161087,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403283.910378,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402887.96697,40:f3:08:d8:f3:08,6,6,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,153
1623851905.9321,02:15:e6:f4:cb:7e,11,10,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154
1623419219.316101,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623903555.078576,02:0b:5b:9e:41:54,6,6,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,142
1623418506.066601,40:f3:08:d8:f3:08,11,10,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420708.93466,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418867.801682,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625072561.947,8e:d5:0d:b7:f0:6d,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,143
1623403804.482687,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625075526.005961,2e:d2:16:4a:ca:db,1,2,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,143
1623419978.793012,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404213.96875,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623903855.864831,02:8a:46:d4:7b:0b,6,6,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,142
1623403103.252547,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418872.930666,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625076008.150685,36:2e:44:cc:8e:4c,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,143
1623419979.080279,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623419918.352983,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402877.556137,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1626771202.666193,42:fd:d6:b2:b9:0d,6,3,ad0113ffff000000000000000000000000000000000000000000,00000a82004000000001,0050f208002700,,02040b16,0c1218243048606c,92f99133faff6203faff6203,02000b,165
1623403410.204809,40:f3:08:d8:f3:08,11,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420568.43931,40:f3:08:d8:f3:08,1,6,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625073267.133671,66:11:27:83:50:ef,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,143
1623419178.885654,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420059.016622,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404788.824512,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625075513.471522,56:a3:1d:69:48:b0,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,131
1623418364.663238,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402783.06656,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403512.230356,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404473.893694,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1622459476.866016,ca:43:63:af:75:5e,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113
1623402697.649997,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404519.5055,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404244.616957,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403278.839074,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403144.244158,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623419370.671267,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402862.622266,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623419314.977333,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404203.937734,40:f3:08:d8:f3:08,11,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418757.509952,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420133.889299,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404369.891672,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403273.818891,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420688.206322,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623419988.104218,40:f3:08:d8:f3:08,1,1,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623419939.074401,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625072791.535028,2a:39:fd:e9:36:bd,1,2,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,143
1623420688.864725,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625073262.449278,1e:c5:39:53:5c:1c,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,131
1623403244.07772,40:f3:08:d8:f3:08,6,6,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,153
1623419154.141555,40:f3:08:d8:f3:08,11,7,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420548.198627,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402993.0104,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418777.587932,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420523.977245,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418672.193152,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404499.49816,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404929.866691,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420679.115497,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418918.078897,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623405274.688343,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420748.972567,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420193.915158,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1626773165.279805,2a:fc:7b:1a:9a:c3,11,11,ad0113ffff000000000000000000000000000000000000000000,00000a82004000000001,0050f208002700,,02040b16,0c1218243048606c,92f99133faff6203faff6203,020020,153
1623420019.109024,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402702.026128,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403179.10155,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623404509.063313,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403038.26444,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623402682.829926,40:f3:08:d8:f3:08,11,13,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1625072715.109837,06:9d:e7:75:30:b6,1,3,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,143
1626771533.052318,86:96:0b:d7:9a:a9,6,6,ad0113ffff000000000000000000000000000000000000000000,00000a82004000000001,0050f208002700,,02040b16,0c1218243048606c,92f99133faff6203faff6203,020004,165
1626774740.175339,56:2a:f7:32:26:56,6,8,ad0113ffff000000000000000000000000000000000000000000,00000a82004000000001,0050f208002700,,02040b16,0c1218243048606c,92f99133faff6203faff6203,020009,165
1623420823.102009,40:f3:08:d8:f3:08,1,2,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623419027.576879,40:f3:08:d8:f3:08,1,3,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1622461368.654782,12:c1:13:8e:54:97,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113
1623420323.841992,40:f3:08:d8:f3:08,11,9,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623420798.864858,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623418717.227997,40:f3:08:d8:f3:08,11,11,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
1623403416.02548,40:f3:08:d8:f3:08,11,12,2d1017ff00000000000000000000000000000000000000000000,0000080000000040,001018020000100000,,02040b16,0c1218243048606c,,,165
